review_id,kategori,altkategori_full,sentiment,text,date
5ea4b9807a877bf97c44e4d9b41e46e6,temizlik,temizlik_havuz,Negatif,"Rezalet Kesinlikle her şey dahil değil, tam bir fiyasko, saçma sapan ne olduğu belli olmayan içki markaları. İnanılmaz kötü içecekler. Lobby bar var ama kapalı, gerçi olsa ne farkederki içecek konsepti aynı olduktan sonra. Bar içinde çalışan personele, viski, vodka, cin, olarak ne var diye sorduğumda, o kadar saçma sapan markalar varki ismini dahi söyleyemiyorlar, şişeyi kaldırıp gösteriyorlar. Başka bir viski ve ya votka yok mu diye sorduğumda, verdiğiniz para ne kadar ki. Ne bekliyordunuz diye cevap verecek kadar küstah olabiliyorlar. Kokteyller ücretli. Alkollü bir şey içmekten vazgeçtim, portakal suyu içmek istedim, plastik, kir içinde bir şişeden konsantre meyve suyu verdiler onunda tadı berbattı, paket meyve suyunuz yok mu dedim, ooooo hangi otel veriyor ki biz verelim dedi barmen. Restoranda şarap içelim dedik, sirke gibi. Yemek çeşitliliği çok kötü, lezzetsiz, aç kaldık. Mini barda sadece iki adet küçük su vardı, o mini bar dolabını hiç koymanıza gerek odaya, suyuda kendimiz alırız bardan. Restoranda içecek siparişi alan yok, sipariş verebilmek için garson bekledik dakikalarca. Umursayan yok. Sipariş vermemeniz için göz kontağı kurmaktan kaçıyorlar. Güleryüzlü bir tane personel görmedim. Spa tam bir rezalet, temizlik, hijyen diye bir şey yok. Kapalı ve açık havuz çok kirliydi. Belboy sanırım zorla çalıştırılıyor, gülümsemiyor tamam okey ama teşekkür ettim cevap yok günaydın dedim cevap yok. Güzel olan tek şey manzara ve deniz. Odalar iyi fena sayılmaz. Kesinlikle tavsiye etmiyorum.",2026-07-02
e8226eeaabbb7ea554222cf9e9eadf93,temizlik,temizlik_havuz,Negatif,"Başka alternatif yoksa fiyat performans olarak değerlendirilebilir Ani gelişen bir iş gezisi için her zaman kaldığımız diğer otellerde yer bulamayınca 2 gece konakladık. Konumu iyi ancak otoparkı yok, kapıdaki elemanlar yol kenarına parkedin diyorlar. Vale hizmeti yok. Boş bulursan park ediyorsun. Otel resepsiyonu işi bilmiyor, otelle iligli neredeyse hiç bilgi vermiyorlar. Otel birkaç apart tarzı bloktan oluşuyor. Havuzları temiz ve bakımlı değildi. Benim odam büyük ve ferah olmasına rağmen temiz değildi. Şifonyerlerin üzeri bile silinmemişti. Havlular eski, yatak çarşafı artık yıkanmaktan delik deşik olmuştu. Ve otelde wi-fi var denilmesine rağmen internet mail atacak kadar bile çekmiyor. Resepsiyona söylediğinizde evet maalesef otelin o bölgesinde çekmiyor diye bir cevap alıyorsunuz. Kaldı ki farklı blokta kalan iş arkadaşımın odasından da çekmiyor. Otelin tek iyi yanı konumu ve uygun fiyatıydı diyebilirim.",2026-05-19
4a958807876b788835604b50260c01b3,temizlik,temizlik_havuz,Negatif,Otel tam bir aile tatil oteli yetişkin iki çocuk olarak gittik çocuk etkinliklere çocuk oyun alanları özellikle seçilmiş ve her biri her güne yayılmış yemekler efsane her gün dolu dolu menüler Dünya mutfağı çıkıyor ekşisi havuzlar kirli odaların banyoları çok küçük,2026-02-01
ccbc3ed0d02a8cd835e7bb5f29ebb28f,temizlik,temizlik_havuz,Negatif,"Otel konforuyla, rahatlığıyla , konumuyla mükemmel yemekleriyle son derece başarılı. Havuz için biraz hijyen eksikliği sözkonusu. Damsız beyler etrafta kol geziyor ve gürültüleriyle rahatsız ediciler. Ancak özet olarak otelin olumlu yönleri daha ağır bastığından tekrar aynı otelde tatil yapacak olsam tereddütsüz evet derim.",2025-11-07
49a3c1c23c2f6e54fee9f6d4ecfe8d8f,temizlik,temizlik_havuz,Nötr,Mükemmel Her şekilde güzel fakat aktivitelerin biraz daha fazla olması lazım disco yerinin havalandırılması ve bakım istiyor havuzun temizliğine biraz daha özen gösterilmesi lazım yemekler ve odaların düzeni ilgi alaka çok iyi çok memnun kaldık,2025-07-15
b34b40483d99b5c01b6dc09bc35c5c91,temizlik,temizlik_havuz,Nötr,Güzel Oda -günlük temizlenip havlular değiştiriliyor. -klima iyi çalışıyor - tv mevcut -ütü yok -kasa var -mini bar ve balkon mevcut Deniz -plaj yok(kum derdi yok) ancak denize girilebilecek manzaralı ve güzel kendisine ait iskele mevcut -denize girilebilecek min. Derinlik 3-4 metre -Deniz ve iskele temiz -şezlong ücretsiz -denize girdiğiniz yerde mini bar mevcut Havuzlar ve SPA -acık yüzme havuzları ve kapalı yüzme havuzu mevcut -havuzlar büyük değil -ellerinden geldiği kadar temiz tutmaya çalışıyorlar ancak açık ortamda olunca rüzgarla dal parçaları yaprak filen olabiliyor. Bonesiz giriş serbest. Derinlik 1.40 metre en derin -açık havuz ortamı güzel müzik ve mini bar var. Herkes havuzun etrafında güneşleniyor -hamam ve sauna iyiydi. -arkadaşım masajı beğendi 1 saat 150 TL Yemek - Kahvaltı güzel çeşit çok. -öğünlerde genel olarak hep aynı yiyecekler çıkıyor. Yemekler bana yağlı geldi - hizmet güzel Eğlence -her gece müzik var. İyi eğlendik -Discosu var,2026-07-15
f4a621b8f04a0946e29dbebf78a8e3b7,temizlik,temizlik_havuz,Pozitif,"Kesinlikle Calista( yaz-kış) 🙏🏻🌸 Bu Calista’ya üçüncü defa gelişimiz; kesinlikle çok keyifli, tertemiz, kalitesiyle ve çalışanların ilgisi, güleryüzüyle inanılmaz memnun kaldık.Herkese tavsiye ederim.Biz inşallah seneye yine buradayız🙏🏻🙏🏻",2026-06-17
b28f0bbaa4b81940ff16290214e90134,temizlik,temizlik_havuz,Pozitif,"Harika bir otel! Ailemle 3 yildir bu otele gidiyoruz, oda temizliginden yemeklerine hersey cok güzeldi. Özellikle calisanlarin güler yüzlü olusu ve her zaman yardim etmeye hazir oluslari bizi cok mutlu etti. Cocuklari olan aileler icin burasi tam anlamiyla bir cennet. Herkese bu oteli tavsiye ederim.",2026-05-20
bee4319d21bbc440b9c536e7b9724c9b,temizlik,temizlik_havuz,Pozitif,"Her sene ailece gidiyoruz hep çok memnun kaldık Calista’ya 2022’den beri ailece gidiyoruz. Kalabalık bir aileyiz, hepimiz gerçekten çok memnun kalıyoruz. Gerek yetişkin, gerekse küçük çocuklar için çok güzel alanları mevcut. Hijyen ve yemekler bizim için çok önemli, kesinlikle bu konularda çok iyiler. Tavsiye ederim.",2026-03-05
f04a8162564501da1cd106c47d51e097,temizlik,temizlik_havuz,Pozitif,Rahatlıkla Tavsiye edilir Konumu çok güzel.Plaj ı harika personel güler yüzlü .Hijyen üst seviye .,2025-11-07
5c5fddfcbe96fbd6d37f47486bf07f5b,temizlik,temizlik_havuz,Pozitif,"Tavsiye ediyorum Otelde her şeyden memnun kaldık, odasından yemeklerine, etkinliklerinden havuzlarına kadar kusursuzdu. Otelin misafirlerin günlük yaşantısına saygı duyup her türden etkinliği koymaları muazzam. Otel odanızda ayrıca ihtiyacınız olan her şey mümkün, hazırlıksız gelseniz bile eksiksiz bir tatil yapabilirsiniz. Çok rahat ve temizdi, her şey ayrıca kullanım olarak çok kolaydı. 2 gün boyunca Zehra hanımla beraber bisiklet etkinliğinden çok zevk aldım kendisi çok tatlı biri çok pozitif ve enerjik. Sürecin eğlenceli geçmesini sağladı ve çok ilgili birisi. Tekrardan gelmeyi kesinlikle düşünüyorum",2025-06-07
38fbe3338387f9b6220fa3ea499da6f0,temizlik,temizlik_havuz,Pozitif,Harika bir tatil Yepyeni ve tertemiz bir otel. Hizmet kalitesi 10 üzerinden 10. Yiyecek ve içecek lezzetiyle kalitesiyle harika. Yemek çeşidi biraz daha arttırılırsa otelin tadına doyulmaz.,2026-07-14
002cfa0b9536308fa182b17691bb5a20,temizlik,temizlik_havuz,Pozitif,"Muhteşem bir tatil Temizlik , hizmet kalitesi, yeme içme ile ilgili her şey üst düzeydi , ilk kez konakladık ama her fırsatta gelmeye karar verdiğimiz bir otel oldu.. Çok zarif bir karşılama ile başlayan tatilimizin her anı çok keyifliydi , Calista çalışanlarına her seviyesinde emek harcayan herkese teşekkür ederiz .",2026-06-29
3c1f8b04ddb17f56a55ce8b84fdad439,temizlik,temizlik_havuz,Pozitif,"Calista💖 Otele girdiğimiz andan itibaren bize harika bir deneyim yaşatmak için çabalayan başta musteri ilişkileri olmak üzere tüm calista ailesine çok teşekkür ediyorum gerçekten hem dinlendikten hem eğlendik yolunda olmayan bir şey yoktu tatil aktı çok çabuk geçti yemekler çok iyi lezzetli ve çeşitli, otel tertemiz çalışanlar cokk ilgili ve güler yüzlü e daha ne olsun herkese tavsiye ederim teşekkürler Calista❤️",2026-06-10
6bb5910e5ec65eec69910928ade57996,temizlik,temizlik_havuz,Pozitif,"Güzel bir tatildi Gayet güzel bir tatil geçirdik ailecek. Yemekleri, hizmeti, temizliği her şeyi güzeldi. Konforlu ve eğlenceli bir tatil oldu.",2026-04-06
0d85f870ba335675ee701e6585c237d9,temizlik,temizlik_havuz,Pozitif,"Calista 11-14 Kasım tarihleri arasında 1211 numaralı odada konakladık.Otelin artıları ve eksilerini sıralayacağım Artıları: -Odalar çok geniş ve temiz -Peyzajı gerçekten çok başarılı -Garden Restorandaki yemekler çok başarılı -Odaların balkonundaki şezlong detayı çok güzel olmuş -Plaj çok temiz,deniz girişte taşlı ancak devamında sığ ve kumlu Eksileri: -Oteldeki çalışan arkadaşların çoğu yabancı olduğu için çoğunlukla verdiğiniz siparişleri anlayamıyorlar -Otelde çok ciddi bir kara sinek problemi var,ana restoranda,plajda,özellikle plajdaki şezlongların üstünde 5-6 tane kara sinek muhakkak oluyor -Her ne kadar hayvansever bireyler olsak ta restoranın içinde kedilerin kol gezmesi hijyen açısından hiç olumlu değil,bugün sosislerin olduğu standın orada kediler sosislerin olduğu yere çıkmaya çalışıyordu,hijyen koşulları açısından çok riskli,ayrıca yemek alanındaki konforu olumsuz derecede etkiliyorlar. -Hamamda yerde siyah renkli bir su birikintisi vardı -Kapalı havuz temiz ancak acilen elden geçmesi lazım Kısacası,kalınabilir bi otel",2025-10-12
ccba599ffb060893d1b06cfa3539cdef,temizlik,temizlik_havuz,Pozitif,"Misafir memnuniyeti ön planda… Kış dönemi için 2 günlük kısa bir tatil planı yaptık. Ama iyiki de 2 gün yapmışız daha uzun sıkılabilirdik. Otelin kaliteli hizmet anlayışı var ve çalışan tüm personel güler yüzlü ve yardımsever. Rezervasyon anından çıkış anımıza kadar her isteğimize imkanlar dahilinde hep olumlu cevap veren bir ekip bunun için tebrik ve teşekkür ediyorum. Kids club yenilenmiş yorumlarına aldanarak bu oteli tercih ettik ama imkan olarak çok kısıtlı, çocuklar için yeterli oyun alanı ve oyuncak yok. En ufak bir boyama kiti ve kalemleri dahi yok. kids clubun çalışanlarıda çok sıcak ve yardımsever ama imkanlar kısıtlı. Şahsi fikrim Açık büfe yemekler diğer otellerde gördüklerimize göre çok kısıtlı malzeme kalitesi gayet iyi ve taze ancak seçenek dar. Turca restaurant tadilatta onun yerine timo ıtalıan rest açık menüleri lezzetli. Blue bar kapalı. Charm beach barda güzel vakit geçirebilirsiniz. İçki kalitesi güzel.(chivas, jack çeşitleri ve gentelman serisi, bombay ve tanqueray gin heineken miller şişe bira). Kokteyller çok lezzetli değil.Ama sek içki severler için iyi içecekler var.İçecekler cam şişe ile servis ediliyor. Pastane bölümü çok zayıf. Dondurma servisi sadece öğle ve akşam açık büfe alanında var başka biyerde servis edilmiyor bence pastane bölümünde çalışma saatleri içinde devamlı servis edilmeli. Kapalı havuz ve hamam bölümü temiz çalışanlar çok saygılı. Fiyat performans oteli diyebiliriz ama bi luxury değil.",2025-06-22
11037a4124c2b2e8bd31c33c72c4d938,temizlik,temizlik_havuz,Pozitif,Kasım 2024 Kasım ara tatılinde zıyaret ettık sezon sonu olmasına rağmen hizmetler çok iyiydı Otel odaları ve havuzlar çok temiz Restoran lezzetleri gayet başarılıydı restaurantta ki şeflerden @gökhan çirkin beye özellikle teşekkür ediyorum kızımın bir yorumu ıle bıze harıka bır lezzet ikram edip ilgılendıgı için ayrıca teşekkür ediyorum,2026-07-12
ba3f6bd8f00aff5bca4c027bacc02ed0,temizlik,temizlik_havuz,Pozitif,"Fiyat-Verim Öncelikle otel genel anlamda başarılı.Temizlik,havuzlar,beach,personel,odalar gayet iyi.Alacarte”ların hepsinin ücretli olması dezavantaj.Ana restorantta yemek çeşidi az ve lezzet durumu tartışılır.Biz aile olarak bu durumu görünce alacarte”da bir yer istedik ve jest olması açısından da ücret vermeyeceğimizi düşünmüştük fakat ücreti yine talep ettiler,bizde kibarca reddettik.Şımarmak istiyorsanız pek doğru adres değil.Otelin yapabileceği jestleri bile siz onlara söylemek durumundasınız ama ben bu parayı veririm ve müşteri memnuniyeti bana %75-80 yeter diyorsanız tercih edilebilir.Satış müdürleri Uğur Bey ve müşteri ilişkilerine otelde konakladığım sürede mail attım ve bırakın olumsuz dönmeyi dönüş bile alamadım.Tekrar hadi gidelim veya düşünsek mi acaba diyebilmemizi sağlayan 2(iki) kişiye yorumumun sonunda teşekkür etmek istiyorum.Ana restoran şefi Hasan Bey ve Guest şefi Yasemin Hanım.İyi ki vardınız.Çünkü siz olmasaydınız,tekrar gelir miyiz bilmiyoruz ama düşünmemize bile gerek kalmadan calista”yı hayatımızdan ve geleceğimizden silmiştik.",2026-06-28
c785ba9cd2ae0caedb3eedb2fb91e652,temizlik,temizlik_havuz,Pozitif,"Çalışanlar Özellikle Mi Gülmüyor? :) 03.10.2014 ile 07.10.2014 tarihleri arasında bu otelde konakladık. Fiyat-performans olarak, gittiğimiz dönemi de göz önünde bulundurarak oteli değerlendirecek olursak ( 4 gece 5 gün için-3300 TL) fena sayılmaz. Otele girişimiz gece yarısına yakın bir zaman diliminde oldu. Karşılama anlamında herhangi bir sıkıntı yaşamadık. Bir 10 dk içerisinde odamıza yerleştik. Fakat odamızda manası olmayan fazladan bir adet tek kişilik yatakta bulunmaktaydı. Bize yatağı odadan kaldırmayı teklif eden ve çantalarımızı odaya taşıyan görevliye bir sonraki gün yatağın kaldırabileceğini söyledim. Fakat tatilimiz boyunca bu ekstradan yatak bize eşlik etmeye devam etti. Odalar büyük olduğu için bu durum herhangi bir sorun yaratmadı. Fakat hizmet açısından düşündüğümüz zaman isteğimiz yerine getirilmedi. Kaldığımız oda gayet büyük ve kullanışlıydı. Temizlik olarakta oda da herhangi bir sıkıntı yoktu. Hergün odamız temizleniyordu. Odadaki minibar otel ultra herşey dahil hizmeti verdiği için ödediğiniz otel ücretine dahildi. İçerisindeki içecekler marka olarak baktığında kalitelidir. Otelin sahili ve denizi gerçekten çok güzeldi. Malum Akdeniz Bölgesi'ndeki birçok sahilde deniz hemen derinleşirken burada öyle bir durum söz konusu değildi. Bu yüzden iskele sahilden denize içerisinde doğru bayağı bir mesafe katediyor. Sahilde şezlonglar ve şemsiyeler 2 kişiye bir şemsiye olacak şekilde ayarlanmıştır. Bu yüzden iç içe geçmiş veya sıkışık bir sahil düzeni yok. Bu açıdan başarılı bir sahil düzeni kurulmuştur. Şezlong ve şemsiye adedi bizim gördüğümüz kadarıyla yeterlidir. Olimpik havuz ve diğer küçük havuzların temizliği ve kapasitesi yeterlidir. Fakat olimpik havuz hariç diğer havuzlarda şezlonglar genellikle birbirine çok yakındı. Biz olimpik havuz dışında diğer havuzları kullanmadık. Birçok noktada misafirlerin içecek ihtiyacını hızlıca karşılayabilmek için büyük buzdolapları bulunmaktadır. Bu sınıftaki birçok otelde olduğu gibi aç kalma gibi bir durum söz konusu değildi. Yemek kalitesi olarak iyidi. Çeşit anlamında herhangi bir sıkıntı çekmedik. Sauna, türk hamamı ve spa merkezi bir arada bulunmaktaydı. İki adet karşılıklı duran saunaları fena değildi. Fakat son gün saat 15:00 civarında sauna hizmetini kullandığım zaman saunadaki mentollü su bitmiş ve ben saunadan çıkarken sıcaklık 72 dereceye kadar düşmüştü. Haliyle bu durumla ilgili herhangi biri ortalıkta gözükmüyordu. Otelin en büyük dezeavantajı maalesef çalışanlarından oluşmaktadır. Resepsiyondaki arkadaşları bu konunun dışında tutuyorum. Özellikle servis yapan arkadaşların birçoğunun yaşı küçüktü. Bu arkadaşların bir çoğu misafirler ile nasıl konuşması gerektiğinden bihaber bir durumdaydılar. Hatta konuşmaktan acizdiler diyebilirim. Genel olarak yüzleri hiç gülmüyordu. Bu durum o kadar yaygın ki herhalde otelin genel hali böyle diye düşünmeye başladık. Servis ve hız anlamında herhangi bir sıkıntı yok. Fakat güleryüz ile konuşma adabı açısından bir daha yol almaları gerekmektedir. İkinci gün kahvaltıda başıma gelen bir olaydan bahsedeyim. Sabah kahvaltısında almış olduğum ""Pancake""in içerisinden uzun bir saç çıktı. Haliyle servis elemanını çağırıp durumu gösterdim. Mutfağa bu durumu iletirseniz iyi olur dedim. Fakat iletildiğine dair şüphelerim var. Zira bir esnaf lokantasından bir lüks lokantaya kadar nereye giderseniz gidin yemeğinden saç çıkan bir müşterinden nezaketen özür dilenir. Ne servis yapan eleman ne de mutfaktan yetkili bir kişi herhangi bir özür dileme girişiminde bulunmadı. Servis elemanlarından güleryüz bekleyen insanlar buraya gitmesin derim. Biz ciddi olarak bu durumu kafaya takmadık. Fakat bir güleryüz birçok ayıbı öter. İşletmenin ve çalışanlarının bunu unutmaması gerekir. Son olarak çıkış yapacağımız gün uçağımız akşam geç bir saate olduğu için otel resepsiyonu ile yaptığımız konuşmada bize akşam çıkacağımız saate kadar otelin imkanlarından yararlanmaya devam edebileceğimizi, normal odadan çıkış saati olan 12:00'i 14:00'e kadar uzatabileceklerini, kıyafet değişikliği için spa merkezindeki soyunma odalarını kullanabileceğimizi belirtiler. Bu konuda bize yardımcı olan Ahmet Bey'e teşekkür ederiz. Otel tercih edilebilir. Fakat çalışan profilini biraz daha eğitmeye ihtiyaçları bulunmaktadır.",2026-05-09
073a0ed659816890b97553d0871ab6a4,temizlik,temizlik_havuz,Pozitif,"Tamamen objektif ... -Konaklamamızda 31 Ocak-2 Şubat aralığında 3 oda şeklinde Herşey Dahil olarak rezervasyon yaptık. Otele ulaşmadan evvel ETS Tur yetkilisi biz henüz yoldayken arayarak ön bilgilendirme ve görüşme talebini bize iletti. -Otele ulaştığımızda ETS yetkilisi birebir bizimle ilgilenerek rezervasyonumuzu tamamlamamıza ve Ultra herşey dahil olarak konaklamamızı sağladı. Aslında iki aile de alkol tüketmediği için çok önemi yoktu belki ama özel hissetmemizi sağladı diyebilirim. -Sorun 1: Aile büyüğü olarak bizlere ve 17 yaşındaki 1 çocuğa UHD bilekliği takılırken, diğer 3 çocuğa başka renk bileklik takılmıştı. Sebep olarak da küçük olmaları nedeniyle alkol tüketmemeleri için olduğu ifade edildi ki bu söylem yanlış değil. Buna bağlı bir problem ortaya çıkmasaydı hiç sorun olmazdı. -Sorun 2: Çocuklarımız, 1 Şubatta Brassiere isimli pastaneye gidiyorlar. Pastane görevlisi bilekliklerini göstererek buradan pasta alamazsınız diyor. Burada, görevli görevini yapıyor diyebiliriz belki ama hata yine otele ait ve ilk rezervasyon aşamasından kaynaklanıyor. Çocuklardan büyük olanda UHD bilekliği var ve diyorlar ki ablamız bizim için alabilir mi? Görevlinin cevabı; ""BEN TÜRKÇE KONUŞUYORUM NEYİ ANLAMADINIZ"" şeklinde oluyor. Bu ise otelin 2. büyük hatası olmaktadır. Çocuklar gerçekten yanlış bir ısrar içinde olsalar dahi yapılmaması gereken bir hata. SONUÇ: Yani olan şu; yaptıkları 1. hataya (yanlış bileklik) bağlı 2. büyük fahiş bir hata (hakaret) daha. Bugüne değin hiç karşılaşmadığımız ve beynimize kanı sıçratan bir durum. Tabi yetkililere ulaşma çabaları ve o gün orada bulunan Genel Müdüre konunun aktarılması. O da ilgileneceğini söyledi. O saatten sonra inanılmaz bir ihtimam. Yemekte etrafımızda dolanan garsonlar. Odamıza gönderilen hediyeler... Ancak hiçbirisi yapılan hakareti hazmetmemizi sağlamadı haliyle. Otel demek hizmet demektir. O yüzden, hizmet ettiğiniz müşteriye hakaret edemezsiniz. İlginçtir aynı görevli ertesi gün işinin başındaydı. Yukarıdaki yaşadığımız çok büyük problemler dışında ortalamanın üstü yemek ve hizmet kalitesi, güzel ısıtılmış dış havuz, konforlu odası, çok iyi genel temizliği kış tatili için beklentilerimizi karşıladı diyebilirim. Resepsiyon yanlış bileklik nedeniyle ve Pastane bir görevlinin agresif tutumlu görevli yüzünden sınıfta kaldı.",2026-03-15
ffa084747e80c265b70af65fc29efef1,temizlik,temizlik_havuz,Pozitif,"Gul Marseille Hotel güzel, çok temiz , aileler için eğlenceye diyecek yok kesinlikle tavsiye ederim . Ama eğer yemeğinize düşkün iseniz kesinlikle tavsiye etmiyorum 1 hafta geçirdiğimiz bu hotel de kahvaltıda herşey hergün aynı akşam yemeklerinde hiç bir tat alamadık maalesef hayal kırıklığına uğradık onca tatil ve otelden sonra Antalya da bir 5* liya yakışmadı ve ayrıten garsonlar çok asık suratlı sinir bozucu sanki kendileri bizlere zorunlu hizmet ediyorlardı bir içeceği 2 defa istemeye çekiniyorduk. Animation olarak bizleri eğlendirmek için değil de kendilerini eğlendirmeye gelmiş ler . Yani üzgünüm ama bu otelin sadece oyunları ve temizliği süperdi gerisi bizi bir hafta sıktı.... eyer gece saat tam olarak 00h00 gelip lobiden içecek isterseniz unutun kapanmıştır ve hiç bir mazeret dinlemezler. Ama sabahları saat 9 da bile gelseniz ki 8h30 da açıyorlar normalde bir kahve için bekleyebilirsin çünkü anca yerleştiriyorlardir sonrasında olur ki bir sütlü kahve isterseniz heyvah halinize .... çok eksikleri var.....",2026-01-06
4b1a7d213d9c4f9264f54d3e3e4db9ce,temizlik,temizlik_havuz,Pozitif,"Kötü yemekler, kaba personel Gerçekten kötü yemekler Türkiye'de bulmak çok zor ama ne yazık ki, yemekler gerçekten çok kötü. Ayrıca, personel gerçekten çok soğuk ve kabaydı. Yüzme havuzu ve plaj çok uzak, bir servis otobüsü ya da yürüyerek 15 dakika. Tek olumlu şey, EAS temizlik.",2025-03-21
4b3d88a1192fc109cd4a131be952604f,temizlik,temizlik_havuz,Pozitif,"Mükemmel bir Şehir/tatil oteli Park yeri problemi yaşamadım. Saat 10.00'da gelmemize rağmen Hazır oda olduğu için hemen odamızın aldık. Kahvaltıyı beğendim, çeşitlilik yeterli, malzeme kaliteli. Odalar temiz, yeterli büyüklükte. Kat hizmetleri gayet düzenli çalışıyor. Denize uzun bir merdivenden inerek bir platformdan giriliyor. Platform oldukça geniş, şezlong bulma problemi yok, soyunma kabini var. Tuvalet olmaması dezavantaj. Kaldığım Ağustosun son yarısında, deniz sabahtan sakin veya hafif çalkantılı olmasına rağmen öğleden sonra dalga artıyor, yüzmek zorlaşıyordu. Bu durumun bu sene olduğunu, denizin genelde sakin olduğunu söylediler. Deniz bar küçük, bira, su ve kahve var.Havlu kartı ile havlu alınabiliyor. Havuz yeterli büyüklükte. Ayrıca bir kaydıraklı havuz da var. Şezlong minder kılıfların her gün süngerleriden ayrılıp temizleri ile değiştirilmesi mükemmel bir uygulamaydı. Öğle yemeği oldukça çeşitli ve lezzetliydi. Akşam yemekltinde açık havadaki lokantada çeşitli ızgaralar, balık, Kırmızı ve beyaz et mevcut. Fazlası ile yeterli. Barlarda içki çeşitleri sınırlı. Biraları fena değil. Rakıyı tavsiye etmem. Canlı müzik yapan sanatçılar gayet başarılıydı, ancak sesin yüksekliği rahatsız etti. Canlı müzik dışında da gündüz ve gece çeşitli yarışma ve eğlence aktiviteleri var. Dikkatimi çeken en önemli husus çalışanların oteli ve görevlerini benimseyerek çalışmaları. Birçok personel yıllardır bu otelde çakışıyormuş. Bu da otelin idari anlamda iyi bir yapıya sahip olduğunu gösteriyor. Sonuç olarak bir şehir oteli olarak mükemmel bir otel olduğunu söyleyebilirim.",2026-07-16
6c12040e0675fa9922796086da700bc5,temizlik,temizlik_havuz,Pozitif,Çok güzel bir oetlll Çok tedirgin gelmiştim oteli araştırırken çok zorlandım fakat en temiz yeri bulmak istedim o kadar güzel bir otel tercih etmişim ki aşırı memnun kaldık iki kız arkadaş geldik odalar tertemiz yemekler güzel temiz fakat bizim damak tadımız sadece uygun değil havuz çok temiz herhangi bir problem de yardımcı oluyorlar bunları tüm samimiyetimle yazıyorum bu arada gelecek arkadaşları iyi tatiller dilerim,2026-06-27
